"","yrs","ages","vals","model","var_param","species","sd"
"22452",39,6,0.704127557684358,"2D_GMRF","Marginal","atkamack",0.0253827990536524
"22453",40,6,0.707019214048427,"2D_GMRF","Marginal","atkamack",0.0253353773122636
"22454",41,6,0.783074762862886,"2D_GMRF","Marginal","atkamack",0.0298347469183304
"22455",42,6,0.780792633928862,"2D_GMRF","Marginal","atkamack",0.0295619780846637
"22456",43,6,0.752797559253812,"2D_GMRF","Marginal","atkamack",0.0317251470842778
"22457",1,7,0.379571428047385,"2D_GMRF","Marginal","atkamack",0.0333373874345469
"22458",2,7,0.370845049800893,"2D_GMRF","Marginal","atkamack",0.0366809340763348
"22459",3,7,0.546243142438928,"2D_GMRF","Marginal","atkamack",0.00900865121114762
"22460",4,7,0.549761818725978,"2D_GMRF","Marginal","atkamack",0.0131314552354001
"22461",5,7,0.549326628315575,"2D_GMRF","Marginal","atkamack",0.0180681309904331
"22462",6,7,0.552674178919085,"2D_GMRF","Marginal","atkamack",0.0229091470543488
"22463",7,7,0.557736186725541,"2D_GMRF","Marginal","atkamack",0.0278915601966211
"22464",8,7,0.87288049430391,"2D_GMRF","Marginal","atkamack",0.0307116672898246
"22465",9,7,0.817436779469982,"2D_GMRF","Marginal","atkamack",0.029886014728288
"22466",10,7,0.827496130113359,"2D_GMRF","Marginal","atkamack",0.027447432851393
"22467",11,7,1.01256677283807,"2D_GMRF","Marginal","atkamack",0.0324610292964281
"22468",12,7,0.786423286533758,"2D_GMRF","Marginal","atkamack",0.0384287057512357
"22469",13,7,0.822455308561438,"2D_GMRF","Marginal","atkamack",0.00763177851962388
"22470",14,7,1.24097727102172,"2D_GMRF","Marginal","atkamack",0.0136445073523303
"22471",15,7,0.765897416074314,"2D_GMRF","Marginal","atkamack",0.0190486364291288
"22472",16,7,0.840204699618832,"2D_GMRF","Marginal","atkamack",0.0240576947568685
"22473",17,7,0.79396569137066,"2D_GMRF","Marginal","atkamack",0.0262074661736273
"22474",18,7,0.747120958663929,"2D_GMRF","Marginal","atkamack",0.0281859447740954
"22475",19,7,0.708467440806233,"2D_GMRF","Marginal","atkamack",0.0327113737307097
"22476",20,7,0.773175228662653,"2D_GMRF","Marginal","atkamack",0.0296363340188837
"22477",21,7,0.953328366489264,"2D_GMRF","Marginal","atkamack",0.035423782411891
"22478",22,7,0.774904633325946,"2D_GMRF","Marginal","atkamack",0.0390197516244451
"22479",23,7,0.977766962395828,"2D_GMRF","Marginal","atkamack",0.0107159524341144
"22480",24,7,0.845797361199637,"2D_GMRF","Marginal","atkamack",0.0175184842300516
"22481",25,7,0.832170733679506,"2D_GMRF","Marginal","atkamack",0.0205663746411976
"22482",26,7,0.724545569628096,"2D_GMRF","Marginal","atkamack",0.0228127738548408
"22483",27,7,0.730694378496683,"2D_GMRF","Marginal","atkamack",0.0235897968737372
"22484",28,7,0.807629363640738,"2D_GMRF","Marginal","atkamack",0.0273647670153209
"22485",29,7,0.9483476244978,"2D_GMRF","Marginal","atkamack",0.0380361995284392
"22486",30,7,0.718268787501134,"2D_GMRF","Marginal","atkamack",0.0441697791423364
"22487",31,7,0.773825340654871,"2D_GMRF","Marginal","atkamack",0.0363266199065987
"22488",32,7,0.705844123045012,"2D_GMRF","Marginal","atkamack",0.0387968236888756
"22489",33,7,0.745026821540911,"2D_GMRF","Marginal","atkamack",0.0115045937024088
"22490",34,7,0.753966533610919,"2D_GMRF","Marginal","atkamack",0.0169600479821221
"22491",35,7,0.804457700524391,"2D_GMRF","Marginal","atkamack",0.0215160554232506
"22492",36,7,0.770532534702668,"2D_GMRF","Marginal","atkamack",0.02340254249877
"22493",37,7,0.821187090517677,"2D_GMRF","Marginal","atkamack",0.0257660853324619
"22494",38,7,0.83552376719883,"2D_GMRF","Marginal","atkamack",0.0269661103492978
"22495",39,7,0.737648265298236,"2D_GMRF","Marginal","atkamack",0.0293043027109106
"22496",40,7,0.722845898392173,"2D_GMRF","Marginal","atkamack",0.0336772588911727
"22497",41,7,0.79675041630218,"2D_GMRF","Marginal","atkamack",0.0336507327725071
"22498",42,7,0.819149608183875,"2D_GMRF","Marginal","atkamack",0.0379974339994755
"22499",43,7,0.839966123089,"2D_GMRF","Marginal","atkamack",0.0107098902225926
"22500",1,8,0.774182349351986,"2D_GMRF","Marginal","atkamack",0.018818845337007
"22501",2,8,0.426753400581124,"2D_GMRF","Marginal","atkamack",0.0233238293654169
"22502",3,8,0.76919139962053,"2D_GMRF","Marginal","atkamack",0.0299488870624731
"22503",4,8,0.778393025794509,"2D_GMRF","Marginal","atkamack",0.0290554503672065
"22504",5,8,0.777989110475158,"2D_GMRF","Marginal","atkamack",0.0315159254595284
"22505",6,8,0.777553868060169,"2D_GMRF","Marginal","atkamack",0.0315935942253438
"22506",7,8,0.774163295099469,"2D_GMRF","Marginal","atkamack",0.0313559138425828
"22507",8,8,0.910280691115964,"2D_GMRF","Marginal","atkamack",0.0463010733709369
"22508",9,8,0.983218103119957,"2D_GMRF","Marginal","atkamack",0.0396373534287916
"22509",10,8,0.868082915282309,"2D_GMRF","Marginal","atkamack",0.0114707871007901
"22510",11,8,1.03913373090906,"2D_GMRF","Marginal","atkamack",0.0167159305778958
"22511",12,8,0.824993644255075,"2D_GMRF","Marginal","atkamack",0.0230717462687253
"22512",13,8,0.904615842395788,"2D_GMRF","Marginal","atkamack",0.0259933122483529
"22513",14,8,1.08092667797216,"2D_GMRF","Marginal","atkamack",0.0301971641941241
"22514",15,8,0.954070648990016,"2D_GMRF","Marginal","atkamack",0.0296748064187384
"22515",16,8,0.880479082944749,"2D_GMRF","Marginal","atkamack",0.0287605927990247
"22516",17,8,0.978503276416418,"2D_GMRF","Marginal","atkamack",0.0319683878758882
"22517",18,8,0.74921300802351,"2D_GMRF","Marginal","atkamack",0.0313350082602282
"22518",19,8,0.718598385880713,"2D_GMRF","Marginal","atkamack",0.0384710925603837
"22519",20,8,0.80191011964469,"2D_GMRF","Marginal","atkamack",0.00930807298580034
"22520",21,8,0.886268165376752,"2D_GMRF","Marginal","atkamack",0.0170336536938143
"22521",22,8,0.722490440039873,"2D_GMRF","Marginal","atkamack",0.021146090923084
"22522",23,8,1.10737188649592,"2D_GMRF","Marginal","atkamack",0.0256048560865475
"22523",24,8,0.829920341354068,"2D_GMRF","Marginal","atkamack",0.0279135614399792
"22524",25,8,0.92877232949118,"2D_GMRF","Marginal","atkamack",0.0302316954436119
"22525",26,8,0.790024855283572,"2D_GMRF","Marginal","atkamack",0.0303830337885304
"22526",27,8,0.679068734679019,"2D_GMRF","Marginal","atkamack",0.0309762580984162
"22527",28,8,0.744366896806511,"2D_GMRF","Marginal","atkamack",0.0321666722079857
"22528",29,8,1.0975992512262,"2D_GMRF","Marginal","atkamack",0.0325124878655823
"22529",30,8,0.848054366036938,"2D_GMRF","Marginal","atkamack",0.00885930757255487
"22530",31,8,0.797653179780939,"2D_GMRF","Marginal","atkamack",0.0156154983656956
"22531",32,8,0.785266085301336,"2D_GMRF","Marginal","atkamack",0.024069838864003
"22532",33,8,0.769615914930619,"2D_GMRF","Marginal","atkamack",0.0247085588744593
"22533",34,8,0.731122145348303,"2D_GMRF","Marginal","atkamack",0.0281367533908986
"22534",35,8,0.913412063861542,"2D_GMRF","Marginal","atkamack",0.0283670530133871
"22535",36,8,0.824390933426392,"2D_GMRF","Marginal","atkamack",0.0308703443227755
"22536",37,8,0.804211905871104,"2D_GMRF","Marginal","atkamack",0.0293556095056003
"22537",38,8,0.801660411576212,"2D_GMRF","Marginal","atkamack",0.0303851319934186
"22538",39,8,0.76737902843114,"2D_GMRF","Marginal","atkamack",0.0321045901083739
"22539",40,8,0.766357070662798,"2D_GMRF","Marginal","atkamack",0.00954076956559343
"22540",41,8,0.833260717617923,"2D_GMRF","Marginal","atkamack",0.0191358822998097
"22541",42,8,0.837879533578953,"2D_GMRF","Marginal","atkamack",0.0271438707330477
"22542",43,8,0.814851112573001,"2D_GMRF","Marginal","atkamack",0.0334954294880746
"22543",1,9,0.984132515689484,"2D_GMRF","Marginal","atkamack",0.0312021232731834
"22544",2,9,0.954388728657833,"2D_GMRF","Marginal","atkamack",0.0315793048533809
"22545",3,9,0.971853671043823,"2D_GMRF","Marginal","atkamack",0.0323075705980714
"22546",4,9,0.971931119545253,"2D_GMRF","Marginal","atkamack",0.0363585095413025
"22547",5,9,0.970851051683669,"2D_GMRF","Marginal","atkamack",0.0352788059158915
"22548",6,9,0.969617989934114,"2D_GMRF","Marginal","atkamack",0.035309549681043
"22549",7,9,0.963190301763902,"2D_GMRF","Marginal","atkamack",0.00997272941923375
"22550",8,9,0.976061691435641,"2D_GMRF","Marginal","atkamack",0.0161301645720342
"22551",9,9,1.01303502220384,"2D_GMRF","Marginal","atkamack",0.0217821194082555
"22552",10,9,0.957781649887237,"2D_GMRF","Marginal","atkamack",0.0258681443495912
"22553",11,9,1.07174174209035,"2D_GMRF","Marginal","atkamack",0.0275516229497
"22554",12,9,0.872426104426302,"2D_GMRF","Marginal","atkamack",0.0294615270145075
"22555",13,9,1.00835792609362,"2D_GMRF","Marginal","atkamack",0.0313819244361741
"22556",14,9,1.29003879097396,"2D_GMRF","Marginal","atkamack",0.0327769390601728
"22557",15,9,0.77923491871118,"2D_GMRF","Marginal","atkamack",0.0346770326103105
"22558",16,9,0.902288593925652,"2D_GMRF","Marginal","atkamack",0.0369146917310686
"22559",17,9,0.833938877500334,"2D_GMRF","Marginal","atkamack",0.0115356737491511
"22560",18,9,0.743375696291601,"2D_GMRF","Marginal","atkamack",0.0121350176846206
"22561",19,9,0.65706305869198,"2D_GMRF","Marginal","atkamack",0.0257887564479917
"22562",20,9,0.843629264021528,"2D_GMRF","Marginal","atkamack",0.0284427670616093
"22563",21,9,0.949214730319791,"2D_GMRF","Marginal","atkamack",0.0307162854587913
"22564",22,9,0.800741169153878,"2D_GMRF","Marginal","atkamack",0.0350674454646688
"22565",23,9,1.09555233954709,"2D_GMRF","Marginal","atkamack",0.033142713792138
"22566",24,9,0.914009605515434,"2D_GMRF","Marginal","atkamack",0.0321178223994968
"22567",25,9,0.927206387308169,"2D_GMRF","Marginal","atkamack",0.0325372528422632
"22568",26,9,0.856223448907927,"2D_GMRF","Marginal","atkamack",0.0416755275826047
"22569",27,9,0.828275623238073,"2D_GMRF","Marginal","atkamack",0.0137111440939964
"22570",28,9,0.89695209027274,"2D_GMRF","Marginal","atkamack",0.024363835910132
"22571",29,9,0.956939649929085,"2D_GMRF","Marginal","atkamack",0.0268964287652108
"22572",30,9,0.879669218198024,"2D_GMRF","Marginal","atkamack",0.0297253078353766
"22573",31,9,1.11945717447734,"2D_GMRF","Marginal","atkamack",0.0305167487367608
"22574",32,9,0.8065752154729,"2D_GMRF","Marginal","atkamack",0.0341048634424085
"22575",33,9,0.808054875954841,"2D_GMRF","Marginal","atkamack",0.0337011409401811
"22576",34,9,0.765870624565654,"2D_GMRF","Marginal","atkamack",0.031769207582578
"22577",35,9,0.90972704787778,"2D_GMRF","Marginal","atkamack",0.0362573969129912
"22578",36,9,0.894563719408034,"2D_GMRF","Marginal","atkamack",0.0361165740118141
"22579",37,9,0.841478195316922,"2D_GMRF","Marginal","atkamack",0.00772992676531965
"22580",38,9,0.913356139046953,"2D_GMRF","Marginal","atkamack",0.016190863977856
"22581",39,9,0.771808182235054,"2D_GMRF","Marginal","atkamack",0.0256767644791235
"22582",40,9,0.762357922859713,"2D_GMRF","Marginal","atkamack",0.0261883534030282
"22583",41,9,0.814578117529975,"2D_GMRF","Marginal","atkamack",0.0283737369111031
"22584",42,9,0.84813891765076,"2D_GMRF","Marginal","atkamack",0.0290497465415264
"22585",43,9,0.823017293068078,"2D_GMRF","Marginal","atkamack",0.030051472428852
"22586",1,10,1.06966481990655,"2D_GMRF","Marginal","atkamack",0.0309921725187367
"22587",2,10,1.06935638325662,"2D_GMRF","Marginal","atkamack",0.0304515779932935
"22588",3,10,1.0694311916866,"2D_GMRF","Marginal","atkamack",0.0341157903754317
"22589",4,10,1.06874757403651,"2D_GMRF","Marginal","atkamack",0.0107998713223707
"22590",5,10,1.06790125194078,"2D_GMRF","Marginal","atkamack",0.0195563890294662
"22591",6,10,1.06713360763936,"2D_GMRF","Marginal","atkamack",0.0235401007658392
"22592",7,10,1.06480391662892,"2D_GMRF","Marginal","atkamack",0.0285842332905222
"22593",8,10,1.06413706469087,"2D_GMRF","Marginal","atkamack",0.0283568947503885
"22594",9,10,1.07001788243203,"2D_GMRF","Marginal","atkamack",0.0292132308939297
"22595",10,10,1.04696496725544,"2D_GMRF","Marginal","atkamack",0.0294967732342883
"22596",11,10,1.10187975905949,"2D_GMRF","Marginal","atkamack",0.0308881752224235
"22597",12,10,1.04576756385343,"2D_GMRF","Marginal","atkamack",0.0304270802986212
"22598",13,10,1.07112073112849,"2D_GMRF","Marginal","atkamack",0.0304762794867541
"22599",14,10,1.36454679753367,"2D_GMRF","Marginal","atkamack",0.0111384700348661
"22600",15,10,1.01931711176464,"2D_GMRF","Marginal","atkamack",0.0197090208791246
"22601",16,10,1.00750046170605,"2D_GMRF","Marginal","atkamack",0.0266011904630571
"22602",17,10,0.995814459588041,"2D_GMRF","Marginal","atkamack",0.0272274102838616
"22603",18,10,0.918923861912512,"2D_GMRF","Marginal","atkamack",0.0313229874278239
"22604",19,10,0.886888131379629,"2D_GMRF","Marginal","atkamack",0.0320595494244728
"22605",20,10,0.959534169447114,"2D_GMRF","Marginal","atkamack",0.0322111767331883
"22606",21,10,1.06639855283507,"2D_GMRF","Marginal","atkamack",0.0332950970977946
"22607",22,10,0.86493125737279,"2D_GMRF","Marginal","atkamack",0.0319582458982268
"22608",23,10,0.973646375312275,"2D_GMRF","Marginal","atkamack",0.0339220937755743
"22609",24,10,0.989216333978591,"2D_GMRF","Marginal","atkamack",0.0126657823080094
"22610",25,10,1.07247644005309,"2D_GMRF","Marginal","atkamack",0.0219151997440386
"22611",26,10,0.949840896780282,"2D_GMRF","Marginal","atkamack",0.0293668924567205
"22612",27,10,0.977822850032588,"2D_GMRF","Marginal","atkamack",0.0310707538471398
"22613",28,10,1.00088977432897,"2D_GMRF","Marginal","atkamack",0.0294902628239413
"22614",29,10,1.00865146776583,"2D_GMRF","Marginal","atkamack",0.0320560059376839
"22615",30,10,0.97347473703059,"2D_GMRF","Marginal","atkamack",0.0330181912785783
"22616",31,10,1.0490243341462,"2D_GMRF","Marginal","atkamack",0.0333359484519875
"22617",32,10,0.973309994065238,"2D_GMRF","Marginal","atkamack",0.033339487544929
"22618",33,10,0.823875351652199,"2D_GMRF","Marginal","atkamack",0.0331882120136074
"22619",34,10,0.803943494636401,"2D_GMRF","Marginal","atkamack",0.0184191766721678
"22620",35,10,0.898674880737832,"2D_GMRF","Marginal","atkamack",0.0254912415084564
"22621",36,10,0.952479797974773,"2D_GMRF","Marginal","atkamack",0.0282200932919855
"22622",37,10,1.03820531511507,"2D_GMRF","Marginal","atkamack",0.0321705216159478
"22623",38,10,0.93408794107594,"2D_GMRF","Marginal","atkamack",0.0324962443956716
"22624",39,10,0.857499999914783,"2D_GMRF","Marginal","atkamack",0.0308690241869324
"22625",40,10,0.76349797669643,"2D_GMRF","Marginal","atkamack",0.0342646796611444
"22626",41,10,0.846976422398934,"2D_GMRF","Marginal","atkamack",0.0326535363819237
"22627",42,10,0.839962195677239,"2D_GMRF","Marginal","atkamack",0.0325378706455957
"22628",43,10,0.859098200964332,"2D_GMRF","Marginal","atkamack",0.0344662033370593
"22629",1,1,0.131643442065641,"3D_GMRF","Conditional","atkamack",0.00571209349142834
"22630",2,1,0.0723774752642713,"3D_GMRF","Conditional","atkamack",0.00976560894044998
"22631",3,1,0.486076106406959,"3D_GMRF","Conditional","atkamack",0.0132159429201787
"22632",4,1,0.364321970347416,"3D_GMRF","Conditional","atkamack",0.0172454882014007
"22633",5,1,0.364018499201183,"3D_GMRF","Conditional","atkamack",0.0201995708434678
"22634",6,1,0.363684230882992,"3D_GMRF","Conditional","atkamack",0.0217754865869891
"22635",7,1,0.36395997085538,"3D_GMRF","Conditional","atkamack",0.0163412995346966
"22636",8,1,0.296877911766471,"3D_GMRF","Conditional","atkamack",0.033037852124239
"22637",9,1,0.301220692870297,"3D_GMRF","Conditional","atkamack",0.0406744012291435
"22638",10,1,0.146310135950153,"3D_GMRF","Conditional","atkamack",0.0447405412601383
"22639",11,1,0.264969405495191,"3D_GMRF","Conditional","atkamack",0.00314123019338077
"22640",12,1,0.19616201282153,"3D_GMRF","Conditional","atkamack",0.00976576100252684
"22641",13,1,0.295205935756009,"3D_GMRF","Conditional","atkamack",0.012955027826584
"22642",14,1,0.36082065572611,"3D_GMRF","Conditional","atkamack",0.0150312904156976
"22643",15,1,0.229657809623204,"3D_GMRF","Conditional","atkamack",0.0167272700173119
"22644",16,1,0.229898135159392,"3D_GMRF","Conditional","atkamack",0.0171111587421771
"22645",17,1,0.229878668555563,"3D_GMRF","Conditional","atkamack",0.0159957943762742
"22646",18,1,0.150049939878336,"3D_GMRF","Conditional","atkamack",0.0182450062921161
"22647",19,1,0.0923788699822688,"3D_GMRF","Conditional","atkamack",0.0407243447553879
"22648",20,1,0.188084503097809,"3D_GMRF","Conditional","atkamack",0.0447350968741801
"22649",21,1,0.229842074674201,"3D_GMRF","Conditional","atkamack",0.0213977876047666
"22650",22,1,0.229723239338522,"3D_GMRF","Conditional","atkamack",0.0138062897331544
"22651",23,1,0.239568490502736,"3D_GMRF","Conditional","atkamack",0.0196609799280821
"22652",24,1,0.215582384782953,"3D_GMRF","Conditional","atkamack",0.020452789421912
"22653",25,1,0.223690290206126,"3D_GMRF","Conditional","atkamack",0.0204145378966877
"22654",26,1,0.252696568795699,"3D_GMRF","Conditional","atkamack",0.0201135298659666
"22655",27,1,0.207655675953684,"3D_GMRF","Conditional","atkamack",0.0234209012455941
"22656",28,1,0.175963687958265,"3D_GMRF","Conditional","atkamack",0.0329976468872816
"22657",29,1,0.247023874181156,"3D_GMRF","Conditional","atkamack",0.0407203234441556
"22658",30,1,0.265165926251551,"3D_GMRF","Conditional","atkamack",0.0447352286385817
"22659",31,1,0.247039976235462,"3D_GMRF","Conditional","atkamack",0.0157684399192453
"22660",32,1,0.264309852648395,"3D_GMRF","Conditional","atkamack",0.0137169641908043
"22661",33,1,0.214645070708713,"3D_GMRF","Conditional","atkamack",0.0193579502749157
"22662",34,1,0.204240576884251,"3D_GMRF","Conditional","atkamack",0.0223016289069309
"22663",35,1,0.220017025010064,"3D_GMRF","Conditional","atkamack",0.0250135993553422
"22664",36,1,0.229944813129085,"3D_GMRF","Conditional","atkamack",0.0268679171732305
"22665",37,1,0.265712451335126,"3D_GMRF","Conditional","atkamack",0.0234216494235522
"22666",38,1,0.316014537806674,"3D_GMRF","Conditional","atkamack",0.0329833144622786
"22667",39,1,0.178278278886041,"3D_GMRF","Conditional","atkamack",0.0406762714734572
"22668",40,1,0.248961907145045,"3D_GMRF","Conditional","atkamack",0.0447347160551932
"22669",41,1,0.256893327097025,"3D_GMRF","Conditional","atkamack",0.0157655174743927
"22670",42,1,0.292284599240352,"3D_GMRF","Conditional","atkamack",0.0137164938894172
"22671",43,1,0.423220193319434,"3D_GMRF","Conditional","atkamack",0.0193577688112404
"22672",1,2,0.225503509088082,"3D_GMRF","Conditional","atkamack",0.0223019237794531
"22673",2,2,0.224966250995086,"3D_GMRF","Conditional","atkamack",0.0250143705337743
"22674",3,2,0.320091315222806,"3D_GMRF","Conditional","atkamack",0.026870725561322
"22675",4,2,0.31759454390533,"3D_GMRF","Conditional","atkamack",0.0234249927287433
"22676",5,2,0.317531210082105,"3D_GMRF","Conditional","atkamack",0.0329833893489513
"22677",6,2,0.274030712285469,"3D_GMRF","Conditional","atkamack",0.0406758497419043
"22678",7,2,0.359496626605441,"3D_GMRF","Conditional","atkamack",0.0447347350723539
"22679",8,2,0.410411297139679,"3D_GMRF","Conditional","atkamack",0.0157641888817488
"22680",9,2,0.451804880238477,"3D_GMRF","Conditional","atkamack",0.0118366688615499
